state,statefp,cd113fp,zip5
ME,23,01,03907
ME,23,01,03909
ME,23,01,03906
ME,23,01,03908
ME,23,01,04551
ME,23,01,04865
ME,23,01,04003
ME,23,01,04852
ME,23,01,04002
ME,23,01,04854
ME,23,01,04851
ME,23,01,04571
ME,23,01,04562
ME,23,01,04558
ME,23,01,04564
ME,23,01,04563
ME,23,01,04570
ME,23,01,04568
ME,23,01,04260
ME,23,01,04565
ME,23,01,04579
ME,23,01,04574
ME,23,01,04578
ME,23,01,04576
ME,23,01,04575
ME,23,01,04287
ME,23,01,04347
ME,23,01,04363
ME,23,01,04341
ME,23,01,04355
ME,23,01,04351
ME,23,01,04338
ME,23,01,04336
ME,23,01,04330
ME,23,01,04333
ME,23,01,04332
ME,23,01,04342
ME,23,01,04864
ME,23,01,04344
ME,23,01,04343
ME,23,01,04859
ME,23,01,04348
ME,23,01,04645
ME,23,01,04353
ME,23,01,04858
ME,23,01,04009
ME,23,01,04863
ME,23,01,04862
ME,23,01,04860
ME,23,01,04861
ME,23,01,04358
ME,23,01,04357
ME,23,01,04008
ME,23,02,04745
ME,23,02,04481
ME,23,02,04415
ME,23,02,04401
ME,23,02,04444
ME,23,02,04921
ME,23,02,04910
ME,23,02,04402
ME,23,02,04416
ME,23,02,04917
ME,23,02,04414
ME,23,02,04915
ME,23,02,04911
ME,23,02,04912
ME,23,02,04413
ME,23,02,04920
ME,23,02,04412
ME,23,02,04918
ME,23,02,04408
ME,23,02,04411
ME,23,02,04406
ME,23,02,04410
ME,23,02,04942
ME,23,02,04922
ME,23,02,04941
ME,23,02,04426
ME,23,02,04419
ME,23,02,04924
ME,23,02,04418
ME,23,02,04927
ME,23,02,04417
ME,23,02,04420
ME,23,02,04435
ME,23,02,04923
ME,23,02,04424
ME,23,02,04421
ME,23,02,04443
ME,23,02,04422
ME,23,02,04434
ME,23,02,04429
ME,23,02,04428
ME,23,02,04427
ME,23,02,04925
ME,23,02,04431
ME,23,02,04430
ME,23,02,04928
ME,23,02,04438
ME,23,02,04940
ME,23,02,04442
ME,23,02,04929
ME,23,02,04441
ME,23,02,04930
ME,23,02,04939
ME,23,02,04932
ME,23,02,04937
ME,23,02,04936
ME,23,02,04938
ME,23,02,04933
ME,23,02,04677
ME,23,02,04965
ME,23,02,04950
ME,23,02,04461
ME,23,02,04744
ME,23,02,04449
ME,23,02,04685
ME,23,02,04681
ME,23,02,04949
ME,23,02,04947
ME,23,02,04448
ME,23,02,04479
ME,23,02,04976
ME,23,02,04944
ME,23,02,04945
ME,23,02,04943
ME,23,02,04476
ME,23,02,04953
ME,23,02,04952
ME,23,02,04958
ME,23,02,04964
ME,23,02,04680
ME,23,02,04450
ME,23,02,04957
ME,23,02,04955
ME,23,02,04954
ME,23,02,04956
ME,23,02,04460
ME,23,02,04453
ME,23,02,04451
ME,23,02,04459
ME,23,02,04679
ME,23,02,04963
ME,23,02,04961
ME,23,02,04457
ME,23,02,04454
ME,23,02,04456
ME,23,02,04455
ME,23,02,04475
ME,23,02,04462
ME,23,02,04684
ME,23,02,04967
ME,23,02,04966
ME,23,02,04463
ME,23,02,04464
ME,23,02,04970
ME,23,02,04971
ME,23,02,04975
ME,23,02,04969
ME,23,02,04467
ME,23,02,04683
ME,23,02,04469
ME,23,02,04974
ME,23,02,04468
ME,23,02,04973
ME,23,02,04972
ME,23,02,04471
ME,23,02,04474
ME,23,02,04473
ME,23,02,04472
ME,23,02,04735
ME,23,02,04743
ME,23,02,04987
ME,23,02,04979
ME,23,02,04478
ME,23,02,04986
ME,23,02,04016
ME,23,02,04978
ME,23,02,04734
ME,23,02,04981
ME,23,02,04693
ME,23,02,04985
ME,23,02,04733
ME,23,02,04691
ME,23,02,04686
ME,23,02,04732
ME,23,02,04730
ME,23,02,04694
ME,23,02,04984
ME,23,02,04983
ME,23,02,04982
ME,23,02,04741
ME,23,02,04737
ME,23,02,04988
ME,23,02,04742
ME,23,02,04736
ME,23,02,04992
ME,23,02,04739
ME,23,02,04951
ME,23,02,04740
ME,23,02,04485
ME,23,02,04022
ME,23,02,04491
ME,23,02,04747
ME,23,02,04490
ME,23,02,04760
ME,23,02,04489
ME,23,02,04746
ME,23,02,04488
ME,23,02,04487
ME,23,02,04497
ME,23,02,04750
ME,23,02,04751
ME,23,02,04758
ME,23,02,04756
ME,23,02,04757
ME,23,02,04037
ME,23,02,04496
ME,23,02,04492
ME,23,02,04769
ME,23,02,04768
ME,23,02,04763
ME,23,02,04762
ME,23,02,04761
ME,23,02,04775
ME,23,02,04766
ME,23,02,04765
ME,23,02,04787
ME,23,02,04764
ME,23,02,04774
ME,23,02,04051
ME,23,02,04773
ME,23,02,04772
ME,23,02,04068
ME,23,02,04495
ME,23,02,04780
ME,23,02,04786
ME,23,02,04779
ME,23,02,04777
ME,23,02,04776
ME,23,02,04783
ME,23,02,04493
ME,23,02,04781
ME,23,02,04785
ME,23,02,04294
ME,23,02,04848
ME,23,02,04266
ME,23,02,04609
ME,23,02,04088
ME,23,02,04676
ME,23,02,04224
ME,23,02,04220
ME,23,02,04219
ME,23,02,04210
ME,23,02,04217
ME,23,02,04211
ME,23,02,04212
ME,23,02,04216
ME,23,02,04239
ME,23,02,04222
ME,23,02,04223
ME,23,02,04221
ME,23,02,04265
ME,23,02,04227
ME,23,02,04226
ME,23,02,04225
ME,23,02,04238
ME,23,02,04228
ME,23,02,04237
ME,23,02,04230
ME,23,02,04234
ME,23,02,04850
ME,23,02,04231
ME,23,02,04849
ME,23,02,04236
ME,23,02,04263
ME,23,02,04250
ME,23,02,04243
ME,23,02,04240
ME,23,02,04241
ME,23,02,04262
ME,23,02,04253
ME,23,02,04252
ME,23,02,04256
ME,23,02,04261
ME,23,02,04255
ME,23,02,04254
ME,23,02,04257
ME,23,02,04259
ME,23,02,04258
ME,23,02,04267
ME,23,02,04278
ME,23,02,04292
ME,23,02,04276
ME,23,02,04281
ME,23,02,04275
ME,23,02,04270
ME,23,02,04268
ME,23,02,04274
ME,23,02,04271
ME,23,02,04607
ME,23,02,04280
ME,23,02,04738
ME,23,02,04605
ME,23,02,04606
ME,23,02,04291
ME,23,02,04290
ME,23,02,04289
ME,23,02,04282
ME,23,02,04288
ME,23,02,04285
ME,23,02,04284
ME,23,02,04286
ME,23,02,04668
ME,23,02,04010
ME,23,02,04346
ME,23,02,04345
ME,23,02,04350
ME,23,02,04654
ME,23,02,04613
ME,23,02,04622
ME,23,02,04612
ME,23,02,04611
ME,23,02,04614
ME,23,02,04617
ME,23,02,04655
ME,23,02,04619
ME,23,02,04616
ME,23,02,04624
ME,23,02,04634
ME,23,02,04623
ME,23,02,04653
ME,23,02,04349
ME,23,02,04625
ME,23,02,04626
ME,23,02,04627
ME,23,02,04630
ME,23,02,04631
ME,23,02,04629
ME,23,02,04628
ME,23,02,04643
ME,23,02,04635
ME,23,02,04652
ME,23,02,04640
ME,23,02,04642
ME,23,02,04637
ME,23,02,04650
ME,23,02,04644
ME,23,02,04649
ME,23,02,04648
ME,23,02,04646
ME,23,02,04664
ME,23,02,04660
ME,23,02,04662
ME,23,02,04658
ME,23,02,04657
ME,23,02,04352
ME,23,02,04354
ME,23,02,04675
ME,23,02,04667
ME,23,02,04666
ME,23,02,04360
ME,23,02,04674
ME,23,02,04673
ME,23,02,04041
ME,23,02,04359
ME,23,02,04672
ME,23,02,04671
ME,23,02,04669
MI,26,01,49793
MI,26,01,49826
MI,26,01,49845
MI,26,01,49751
MI,26,01,49753
MI,26,01,49870
MI,26,01,49710
MI,26,01,49728
MI,26,01,49705
MI,26,01,49684
MI,26,01,49791
MI,26,01,49840
MI,26,01,49838
MI,26,01,49646
MI,26,01,49802
MI,26,01,49796
MI,26,01,49967
MI,26,01,49934
MI,26,01,49945
MI,26,01,49938
MI,26,01,49920
MI,26,01,49927
MI,26,01,49916
MI,26,01,49911
MI,26,01,49913
MI,26,01,49884
MI,26,01,49903
MI,26,01,49895
MI,26,01,49886
MI,26,01,49891
MI,26,01,49971
MI,26,01,49879
MI,26,01,49874
MI,26,01,49738
MI,26,01,49748
MI,26,01,49744
MI,26,01,49734
MI,26,01,49730
MI,26,01,48619
MI,26,01,48621
MI,26,01,48636
MI,26,01,48647
MI,26,01,48705
MI,26,01,48721
MI,26,01,48728
MI,26,01,48737
MI,26,01,48738
MI,26,01,48740
MI,26,01,48742
MI,26,01,48745
MI,26,01,48762
MI,26,01,49716
MI,26,01,49410
MI,26,01,49411
MI,26,01,49610
MI,26,01,49611
MI,26,01,49613
MI,26,01,49614
MI,26,01,49615
MI,26,01,49617
MI,26,01,49619
MI,26,01,49621
MI,26,01,49625
MI,26,01,49626
MI,26,01,49627
MI,26,01,49628
MI,26,01,49630
MI,26,01,49633
MI,26,01,49634
MI,26,01,49635
MI,26,01,49636
MI,26,01,49640
MI,26,01,49643
MI,26,01,49645
MI,26,01,49648
MI,26,01,49649
MI,26,01,49650
MI,26,01,49653
MI,26,01,49654
MI,26,01,49659
MI,26,01,49660
MI,26,01,49664
MI,26,01,49666
MI,26,01,49670
MI,26,01,49673
MI,26,01,49675
MI,26,01,49676
MI,26,01,49680
MI,26,01,49682
MI,26,01,49683
MI,26,01,49685
MI,26,01,49686
MI,26,01,49689
MI,26,01,49690
MI,26,01,49696
MI,26,01,49701
MI,26,01,49706
MI,26,01,49707
MI,26,01,49709
MI,26,01,49711
MI,26,01,49713
MI,26,01,49717
MI,26,01,49718
MI,26,01,49719
MI,26,01,49721
MI,26,01,49722
MI,26,01,49723
MI,26,01,49725
MI,26,01,49726
MI,26,01,49727
MI,26,01,49729
MI,26,01,49733
MI,26,01,49735
MI,26,01,49736
MI,26,01,49737
MI,26,01,49739
MI,26,01,49740
MI,26,01,49743
MI,26,01,49745
MI,26,01,49746
MI,26,01,49747
MI,26,01,49749
MI,26,01,49752
MI,26,01,49755
MI,26,01,49756
MI,26,01,49757
MI,26,01,49760
MI,26,01,49761
MI,26,01,49762
MI,26,01,49765
MI,26,01,49766
MI,26,01,49768
MI,26,01,49770
MI,26,01,49774
MI,26,01,49775
MI,26,01,49777
MI,26,01,49779
MI,26,01,49780
MI,26,01,49782
MI,26,01,49783
MI,26,01,49784
MI,26,01,49786
MI,26,01,49788
MI,26,01,49790
MI,26,01,49792
MI,26,01,49795
MI,26,01,49797
MI,26,01,49799
MI,26,01,49801
MI,26,01,49805
MI,26,01,49806
MI,26,01,49807
MI,26,01,49812
MI,26,01,49814
MI,26,01,49815
MI,26,01,49817
MI,26,01,49819
MI,26,01,49821
MI,26,01,49822
MI,26,01,49825
MI,26,01,49829
MI,26,01,49831
MI,26,01,49833
MI,26,01,49835
MI,26,01,49836
MI,26,01,49837
MI,26,01,49839
MI,26,01,49841
MI,26,01,49847
MI,26,01,49848
MI,26,01,49849
MI,26,01,49852
MI,26,01,49853
MI,26,01,49854
MI,26,01,49855
MI,26,01,49861
MI,26,01,49862
MI,26,01,49863
MI,26,01,49865
MI,26,01,49866
MI,26,01,49868
MI,26,01,49871
MI,26,01,49872
MI,26,01,49873
MI,26,01,49876
MI,26,01,49877
MI,26,01,49878
MI,26,01,49880
MI,26,01,49881
MI,26,01,49883
MI,26,01,49885
MI,26,01,49887
MI,26,01,49892
MI,26,01,49893
MI,26,01,49894
MI,26,01,49896
MI,26,01,49901
MI,26,01,49902
MI,26,01,49905
MI,26,01,49908
MI,26,01,49910
MI,26,01,49912
MI,26,01,49915
MI,26,01,49917
MI,26,01,49918
MI,26,01,49919
MI,26,01,49921
MI,26,01,49922
MI,26,01,49925
MI,26,01,49929
MI,26,01,49930
MI,26,01,49931
MI,26,01,49935
MI,26,01,49942
MI,26,01,49946
MI,26,01,49947
MI,26,01,49948
MI,26,01,49952
MI,26,01,49953
MI,26,01,49955
MI,26,01,49959
MI,26,01,49960
MI,26,01,49961
MI,26,01,49963
MI,26,01,49964
MI,26,01,49965
MI,26,01,49968
MI,26,01,49969
MI,26,01,49970
MI,26,01,49612
MI,26,01,49616
MI,26,01,49759
MI,26,01,49864
MI,26,01,49858
MI,26,01,49834
MI,26,01,49715
MI,26,01,49785
MI,26,01,49712
MI,26,01,49674
MI,26,01,49637
MI,26,01,49808
MI,26,01,49950
MI,26,01,49958
MI,26,01,49962
MI,26,01,49827
MI,26,01,49816
MI,26,01,49724
MI,26,01,49781
MI,26,01,49629
MI,26,01,49820
MI,26,01,49776
MI,26,01,49622
MI,26,01,49769
MI,26,01,49818
MI,26,01,49620
MI,26,01,49720
MI,26,01,49764
MI,26,02,49642
MI,26,02,49303
MI,26,02,49304
MI,26,02,49309
MI,26,02,49312
MI,26,02,49318
MI,26,02,49327
MI,26,02,49337
MI,26,02,49349
MI,26,02,49401
MI,26,02,49402
MI,26,02,49403
MI,26,02,49405
MI,26,02,49409
MI,26,02,49412
MI,26,02,49413
MI,26,02,49415
MI,26,02,49417
MI,26,02,49418
MI,26,02,49420
MI,26,02,49421
MI,26,02,49422
MI,26,02,49423
MI,26,02,49425
MI,26,02,49426
MI,26,02,49427
MI,26,02,49429
MI,26,02,49430
MI,26,02,49431
MI,26,02,49435
MI,26,02,49436
MI,26,02,49437
MI,26,02,49441
MI,26,02,49442
MI,26,02,49443
MI,26,02,49445
MI,26,02,49446
MI,26,02,49448
MI,26,02,49451
MI,26,02,49452
MI,26,02,49454
MI,26,02,49455
MI,26,02,49456
MI,26,02,49458
MI,26,02,49460
MI,26,02,49463
MI,26,02,49464
MI,26,02,49468
MI,26,02,49508
MI,26,02,49509
MI,26,02,49512
MI,26,02,49518
MI,26,02,49519
MI,26,02,49528
MI,26,02,49534
MI,26,02,49544
MI,26,02,49548
MI,26,02,49560
MI,26,02,49644
MI,26,02,49656
MI,26,02,49449
MI,26,02,49459
MI,26,02,49461
MI,26,02,49457
MI,26,02,49444
MI,26,02,49440
MI,26,02,49434
MI,26,02,49424
MI,26,02,49428
MI,26,02,49404
MI,26,02,49623
MI,26,03,49037
MI,26,03,49018
MI,26,03,48809
MI,26,03,48815
MI,26,03,48846
MI,26,03,48849
MI,26,03,48851
MI,26,03,48860
MI,26,03,48865
MI,26,03,48870
MI,26,03,48873
MI,26,03,48875
MI,26,03,48881
MI,26,03,48887
MI,26,03,48897
MI,26,03,49011
MI,26,03,49014
MI,26,03,49015
MI,26,03,49016
MI,26,03,49017
MI,26,03,49020
MI,26,03,49029
MI,26,03,49033
MI,26,03,49035
MI,26,03,49046
MI,26,03,49050
MI,26,03,49051
MI,26,03,49058
MI,26,03,49060
MI,26,03,49068
MI,26,03,49069
MI,26,03,49073
MI,26,03,49092
MI,26,03,49224
MI,26,03,49245
MI,26,03,49301
MI,26,03,49302
MI,26,03,49306
MI,26,03,49315
MI,26,03,49316
MI,26,03,49319
MI,26,03,49321
MI,26,03,49325
MI,26,03,49330
MI,26,03,49331
MI,26,03,49333
MI,26,03,49341
MI,26,03,49345
MI,26,03,49351
MI,26,03,49356
MI,26,03,49502
MI,26,03,49503
MI,26,03,49504
MI,26,03,49506
MI,26,03,49514
MI,26,03,49516
MI,26,03,49523
MI,26,03,49525
MI,26,03,49546
MI,26,03,49555
MI,26,03,49588
MI,26,03,49355
MI,26,03,49357
MI,26,03,49326
MI,26,03,49317
MI,26,03,49599
MI,26,03,49550
MI,26,03,49530
MI,26,03,49515
MI,26,03,49510
MI,26,03,49505
MI,26,03,49507
MI,26,03,49501
MI,26,04,49679
MI,26,04,49688
MI,26,04,49651
MI,26,04,49639
MI,26,04,48414
MI,26,04,48415
MI,26,04,48417
MI,26,04,48418
MI,26,04,48429
MI,26,04,48460
MI,26,04,48476
MI,26,04,48609
MI,26,04,48610
MI,26,04,48612
MI,26,04,48614
MI,26,04,48615
MI,26,04,48616
MI,26,04,48618
MI,26,04,48620
MI,26,04,48622
MI,26,04,48623
MI,26,04,48624
MI,26,04,48626
MI,26,04,48627
MI,26,04,48628
MI,26,04,48880
MI,26,04,48630
MI,26,04,48632
MI,26,04,48885
MI,26,04,48635
MI,26,04,48637
MI,26,04,48640
MI,26,04,48641
MI,26,04,48883
MI,26,04,48649
MI,26,04,48651
MI,26,04,48808
MI,26,04,48652
MI,26,04,48653
MI,26,04,48654
MI,26,04,48656
MI,26,04,48657
MI,26,04,48661
MI,26,04,48662
MI,26,04,48667
MI,26,04,48670
MI,26,04,48674
MI,26,04,48686
MI,26,04,48734
MI,26,04,48756
MI,26,04,48878
MI,26,04,48787
MI,26,04,48801
MI,26,04,48802
MI,26,04,48804
MI,26,04,48806
MI,26,04,48872
MI,26,04,48807
MI,26,04,48811
MI,26,04,48812
MI,26,04,48817
MI,26,04,48818
MI,26,04,48820
MI,26,04,48822
MI,26,04,48829
MI,26,04,48830
MI,26,04,48831
MI,26,04,48832
MI,26,04,48833
MI,26,04,48834
MI,26,04,48835
MI,26,04,48838
MI,26,04,48841
MI,26,04,48845
MI,26,04,48847
MI,26,04,48848
MI,26,04,48850
MI,26,04,48852
MI,26,04,48853
MI,26,04,48856
MI,26,04,48857
MI,26,04,48859
MI,26,04,48862
MI,26,04,48866
MI,26,04,48867
MI,26,04,48871
MI,26,04,48874
MI,26,04,48877
MI,26,04,48879
MI,26,04,48858
MI,26,04,48882
MI,26,04,48884
MI,26,04,48886
MI,26,04,48888
MI,26,04,48889
MI,26,04,48891
MI,26,04,48893
MI,26,04,48894
MI,26,04,48896
MI,26,04,49305
MI,26,04,49310
MI,26,04,49322
MI,26,04,49329
MI,26,04,49332
MI,26,04,49336
MI,26,04,49338
MI,26,04,49342
MI,26,04,49346
MI,26,04,49601
MI,26,04,49618
MI,26,04,49631
MI,26,04,49638
MI,26,04,49665
MI,26,04,49668
MI,26,04,49677
MI,26,04,49339
MI,26,04,49340
MI,26,04,49347
MI,26,04,49343
MI,26,04,48655
MI,26,04,48642
MI,26,04,49320
MI,26,04,48629
MI,26,04,48633
MI,26,04,48617
MI,26,04,48625
MI,26,04,49307
MI,26,04,49655
MI,26,04,49663
MI,26,04,49667
MI,26,04,49632
MI,26,04,49657
MI,26,05,48749
MI,26,05,48411
MI,26,05,48420
MI,26,05,48423
MI,26,05,48430
MI,26,05,48433
MI,26,05,48436
MI,26,05,48437
MI,26,05,48438
MI,26,05,48439
MI,26,05,48449
MI,26,05,48451
MI,26,05,48457
MI,26,05,48458
MI,26,05,48463
MI,26,05,48473
MI,26,05,48480
MI,26,05,48501
MI,26,05,48503
MI,26,05,48504
MI,26,05,48505
MI,26,05,48506
MI,26,05,48507
MI,26,05,48509
MI,26,05,48519
MI,26,05,48531
MI,26,05,48532
MI,26,05,48550
MI,26,05,48552
MI,26,05,48553
MI,26,05,48554
MI,26,05,48556
MI,26,05,48557
MI,26,05,48559
MI,26,05,48602
MI,26,05,48603
MI,26,05,48604
MI,26,05,48606
MI,26,05,48607
MI,26,05,48608
MI,26,05,48611
MI,26,05,48613
MI,26,05,48631
MI,26,05,48638
MI,26,05,48658
MI,26,05,48703
MI,26,05,48706
MI,26,05,48707
MI,26,05,48708
MI,26,05,48710
MI,26,05,48722
MI,26,05,48724
MI,26,05,48730
MI,26,05,48732
MI,26,05,48736
MI,26,05,48739
MI,26,05,48743
MI,26,05,48746
MI,26,05,48747
MI,26,05,48748
MI,26,05,48750
MI,26,05,48757
MI,26,05,48758
MI,26,05,48761
MI,26,05,48763
MI,26,05,48765
MI,26,05,48766
MI,26,05,48768
MI,26,05,48769
MI,26,05,48770
MI,26,05,48659
MI,26,05,48733
MI,26,05,48663
MI,26,05,48650
MI,26,05,48764
MI,26,05,48634
MI,26,05,48605
MI,26,05,48601
MI,26,05,48555
MI,26,05,48551
MI,26,05,48529
MI,26,05,48502
MI,26,06,49004
MI,26,06,49019
MI,26,06,49010
MI,26,06,49006
MI,26,06,49102
MI,26,06,49093
MI,26,06,49084
MI,26,06,49091
MI,26,06,49074
MI,26,06,49080
MI,26,06,49072
MI,26,06,49066
MI,26,06,49064
MI,26,06,49057
MI,26,06,49055
MI,26,06,49045
MI,26,06,49001
MI,26,06,49002
MI,26,06,49003
MI,26,06,49005
MI,26,06,49007
MI,26,06,49008
MI,26,06,49009
MI,26,06,49012
MI,26,06,49013
MI,26,06,49022
MI,26,06,49023
MI,26,06,49024
MI,26,06,49026
MI,26,06,49030
MI,26,06,49032
MI,26,06,49038
MI,26,06,49039
MI,26,06,49041
MI,26,06,49042
MI,26,06,49043
MI,26,06,49047
MI,26,06,49048
MI,26,06,49052
MI,26,06,49053
MI,26,06,49056
MI,26,06,49061
MI,26,06,49062
MI,26,06,49063
MI,26,06,49065
MI,26,06,49067
MI,26,06,49070
MI,26,06,49071
MI,26,06,49075
MI,26,06,49077
MI,26,06,49078
MI,26,06,49079
MI,26,06,49081
MI,26,06,49083
MI,26,06,49085
MI,26,06,49087
MI,26,06,49088
MI,26,06,49090
MI,26,06,49095
MI,26,06,49097
MI,26,06,49098
MI,26,06,49099
MI,26,06,49101
MI,26,06,49103
MI,26,06,49104
MI,26,06,49106
MI,26,06,49111
MI,26,06,49113
MI,26,06,49116
MI,26,06,49117
MI,26,06,49119
MI,26,06,49121
MI,26,06,49125
MI,26,06,49126
MI,26,06,49128
MI,26,06,49129
MI,26,06,49130
MI,26,06,49314
MI,26,06,49328
MI,26,06,49344
MI,26,06,49348
MI,26,06,49408
MI,26,06,49450
MI,26,06,49027
MI,26,06,49406
MI,26,06,49335
MI,26,06,49323
MI,26,06,49453
MI,26,06,49419
MI,26,06,49416
MI,26,06,49311
MI,26,06,49034
MI,26,06,49040
MI,26,06,49031
MI,26,06,49120
MI,26,06,49127
MI,26,06,49115
MI,26,06,49107
MI,26,06,49112
MI,26,07,49096
MI,26,07,49021
MI,26,07,49089
MI,26,07,48110
MI,26,07,48115
MI,26,07,48117
MI,26,07,48118
MI,26,07,48130
MI,26,07,48131
MI,26,07,49076
MI,26,07,48133
MI,26,07,48140
MI,26,07,48144
MI,26,07,48145
MI,26,07,48157
MI,26,07,48158
MI,26,07,48159
MI,26,07,48160
MI,26,07,48161
MI,26,07,48162
MI,26,07,48166
MI,26,07,48175
MI,26,07,48176
MI,26,07,48177
MI,26,07,48179
MI,26,07,48182
MI,26,07,48190
MI,26,07,48191
MI,26,07,48876
MI,26,07,48813
MI,26,07,48821
MI,26,07,48827
MI,26,07,48837
MI,26,07,48861
MI,26,07,48908
MI,26,07,48917
MI,26,07,49028
MI,26,07,49082
MI,26,07,49094
MI,26,07,49202
MI,26,07,49203
MI,26,07,49204
MI,26,07,49221
MI,26,07,49227
MI,26,07,49229
MI,26,07,49230
MI,26,07,49232
MI,26,07,49234
MI,26,07,49235
MI,26,07,49236
MI,26,07,49238
MI,26,07,49240
MI,26,07,49242
MI,26,07,49246
MI,26,07,49248
MI,26,07,49249
MI,26,07,49250
MI,26,07,49252
MI,26,07,49253
MI,26,07,49254
MI,26,07,49256
MI,26,07,49258
MI,26,07,49261
MI,26,07,49262
MI,26,07,49263
MI,26,07,49265
MI,26,07,49266
MI,26,07,49267
MI,26,07,49269
MI,26,07,49270
MI,26,07,49271
MI,26,07,49274
MI,26,07,49277
MI,26,07,49281
MI,26,07,49282
MI,26,07,49283
MI,26,07,49286
MI,26,07,49287
MI,26,07,49272
MI,26,07,49284
MI,26,07,49289
MI,26,07,49288
MI,26,07,48890
MI,26,07,49276
MI,26,07,49279
MI,26,07,49239
MI,26,07,49259
MI,26,07,49268
MI,26,07,49036
MI,26,07,49257
MI,26,07,49255
MI,26,07,49247
MI,26,07,49241
MI,26,07,49237
MI,26,07,49228
MI,26,07,49233
MI,26,07,49201
MI,26,07,49220
MI,26,08,48824
MI,26,08,48930
MI,26,08,48980
MI,26,08,48951
MI,26,08,48819
MI,26,08,48114
MI,26,08,48116
MI,26,08,48137
MI,26,08,48139
MI,26,08,48143
MI,26,08,48169
MI,26,08,48189
MI,26,08,48306
MI,26,08,48307
MI,26,08,48308
MI,26,08,48309
MI,26,08,48346
MI,26,08,48347
MI,26,08,48348
MI,26,08,48350
MI,26,08,48353
MI,26,08,48359
MI,26,08,48360
MI,26,08,48361
MI,26,08,48362
MI,26,08,48366
MI,26,08,48367
MI,26,08,48370
MI,26,08,48371
MI,26,08,48921
MI,26,08,48916
MI,26,08,48911
MI,26,08,48442
MI,26,08,48462
MI,26,08,48895
MI,26,08,48805
MI,26,08,48816
MI,26,08,48823
MI,26,08,48825
MI,26,08,48840
MI,26,08,48842
MI,26,08,48843
MI,26,08,48855
MI,26,08,48864
MI,26,08,48863
MI,26,08,48854
MI,26,08,48901
MI,26,08,48906
MI,26,08,48909
MI,26,08,48910
MI,26,08,48912
MI,26,08,48913
MI,26,08,48915
MI,26,08,48918
MI,26,08,48919
MI,26,08,48922
MI,26,08,48924
MI,26,08,48929
MI,26,08,48933
MI,26,08,48937
MI,26,08,48950
MI,26,08,48956
MI,26,08,49285
MI,26,08,48844
MI,26,08,48363
MI,26,08,48826
MI,26,08,48836
MI,26,08,48892
MI,26,08,49264
MI,26,08,49251
MI,26,09,48015
MI,26,09,48021
MI,26,09,48025
MI,26,09,48026
MI,26,09,48030
MI,26,09,48035
MI,26,09,48036
MI,26,09,48038
MI,26,09,48043
MI,26,09,48044
MI,26,09,48046
MI,26,09,48066
MI,26,09,48067
MI,26,09,48068
MI,26,09,48069
MI,26,09,48070
MI,26,09,48071
MI,26,09,48073
MI,26,09,48080
MI,26,09,48081
MI,26,09,48082
MI,26,09,48088
MI,26,09,48089
MI,26,09,48090
MI,26,09,48092
MI,26,09,48093
MI,26,09,48220
MI,26,09,48301
MI,26,09,48302
MI,26,09,48310
MI,26,09,48312
MI,26,09,48397
MI,26,09,48311
MI,26,09,48091
MI,26,09,48072
MI,26,10,48042
MI,26,10,48001
MI,26,10,48002
MI,26,10,48003
MI,26,10,48005
MI,26,10,48006
MI,26,10,48014
MI,26,10,48022
MI,26,10,48023
MI,26,10,48027
MI,26,10,48032
MI,26,10,48039
MI,26,10,48040
MI,26,10,48041
MI,26,10,48047
MI,26,10,48048
MI,26,10,48049
MI,26,10,48051
MI,26,10,48054
MI,26,10,48059
MI,26,10,48061
MI,26,10,48062
MI,26,10,48063
MI,26,10,48065
MI,26,10,48074
MI,26,10,48079
MI,26,10,48094
MI,26,10,48096
MI,26,10,48097
MI,26,10,48028
MI,26,10,48313
MI,26,10,48314
MI,26,10,48316
MI,26,10,48317
MI,26,10,48318
MI,26,10,48401
MI,26,10,48412
MI,26,10,48413
MI,26,10,48416
MI,26,10,48419
MI,26,10,48421
MI,26,10,48426
MI,26,10,48427
MI,26,10,48434
MI,26,10,48440
MI,26,10,48444
MI,26,10,48445
MI,26,10,48450
MI,26,10,48453
MI,26,10,48454
MI,26,10,48455
MI,26,10,48456
MI,26,10,48464
MI,26,10,48465
MI,26,10,48466
MI,26,10,48467
MI,26,10,48468
MI,26,10,48469
MI,26,10,48471
MI,26,10,48475
MI,26,10,48720
MI,26,10,48723
MI,26,10,48726
MI,26,10,48727
MI,26,10,48729
MI,26,10,48731
MI,26,10,48735
MI,26,10,48741
MI,26,10,48744
MI,26,10,48754
MI,26,10,48755
MI,26,10,48759
MI,26,10,48461
MI,26,10,48767
MI,26,10,48422
MI,26,10,48446
MI,26,10,48441
MI,26,10,48435
MI,26,10,48432
MI,26,10,48428
MI,26,10,48410
MI,26,10,48315
MI,26,10,48095
MI,26,10,48725
MI,26,10,48701
MI,26,10,48045
MI,26,10,48004
MI,26,10,48060
MI,26,10,48064
MI,26,10,48050
MI,26,10,48472
MI,26,10,48760
MI,26,10,48470
MI,26,11,48188
MI,26,11,48007
MI,26,11,48012
MI,26,11,48017
MI,26,11,48083
MI,26,11,48084
MI,26,11,48085
MI,26,11,48098
MI,26,11,48150
MI,26,11,48152
MI,26,11,48151
MI,26,11,48154
MI,26,11,48165
MI,26,11,48167
MI,26,11,48170
MI,26,11,48178
MI,26,11,48187
MI,26,11,48303
